word1,word2,mean,ano1,ano2,ano3,ano4,ano5,ano6,ano7,ano8,ano9,ano10,tag,mecab,form1,form2,ambiguity
あっけなく,たやすく,7.2,6,8,6,8,8,7,6,7,9,8,adjective,yes,conj_adv,conj_adv,yes
あやし,怪し,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,conj,conj_classic,yes
あやしい,疑わしい,7.8,6,8,7,10,8,8,8,8,9,8,adjective,yes,dict,dict,no
あやしい,怪しい,9.6,10,10,10,10,8,10,10,10,10,10,adjective,yes,dict,dict,no
あやしく,疑わしく,8,8,9,8,7,8,9,8,7,9,8,adjective,yes,conj_adv,conj_adv,yes
あやしく,怪しく,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,conj_adv,conj_adv,yes
いい,荒々しく,5.8,5,8,8,2,6,0,4,2,3,6,adjective,yes,dict,conj_adv,yes
いい加減,荒っぽい,5.2,6,6,10,2,2,2,5,8,7,7,adjective,yes,dict,dict,yes
いぶかしく,怪しく,8,7,9,9,7,8,9,7,7,8,8,adjective,yes,conj_adv,conj_adv,yes
いぶかしく,疑わしく,8.2,8,9,9,7,8,9,8,8,8,9,adjective,yes,conj_adv,conj_adv,yes
いぶかしげ,怪し,7.8,8,9,8,6,8,9,7,8,8,8,adjective,yes,conj,conj,yes
いぶかしげ,あやし,8.4,8,9,9,8,8,9,7,8,8,9,adjective,yes,conj,conj,yes
うっとうしい,邪魔くさい,8.4,8,9,9,8,8,9,7,7,9,9,adjective,yes,dict,dict,no
うっとうしい,面倒くさい,8.4,8,9,8,10,7,8,6,6,7,7,adjective,yes,dict,dict,no
うっとうしい,わずらわしい,8.8,8,9,9,10,8,9,8,7,8,9,adjective,yes,dict,dict,no
うっとうしく,うるさく,7,8,5,9,5,8,3,3,4,7,9,adjective,yes,conj_adv,conj_adv,yes
うっとうしく,わずらわしく,7.6,8,7,9,7,7,6,8,7,9,8,adjective,yes,conj_adv,conj_adv,yes
うとましい,うっとうしい,8,8,10,10,3,9,9,4,9,8,2,adjective,yes,dict,dict,no
うとましい,煩わしい,7.6,7,8,7,8,8,9,5,7,8,1,adjective,yes,dict,dict,no
うとましい,わずらわしい,8.2,8,9,8,8,8,9,5,7,8,1,adjective,yes,dict,dict,no
うるさい,激しい,5.4,6,9,6,4,2,3,5,6,7,7,adjective,yes,dict,dict,no
うるさく,激しく,3.6,1,6,3,2,6,7,2,2,2,2,adjective,yes,conj_adv,conj_adv,yes
うるさく,凄く,2.4,3,1,0,2,6,7,2,2,1,0,adjective,yes,conj_adv,conj_adv,yes
うるさく,騒がしく,7.8,6,8,8,9,8,9,5,9,7,9,adjective,yes,conj_adv,conj_adv,yes
うるさく,大きく,6,5,8,10,5,2,3,5,5,6,5,adjective,yes,conj_adv,conj_adv,yes
うれしい,いい,5.8,8,7,4,4,6,7,3,5,8,8,adjective,yes,dict,dict,no
うれしい,良い,6.2,6,6,8,5,6,7,3,5,8,8,adjective,yes,dict,dict,no
うれしい,素晴らしい,6,7,6,5,5,7,6,3,4,7,7,adjective,yes,dict,dict,no
うれしい,嬉しい,9.8,10,10,9,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
うれしい,好ましい,6,6,9,9,3,3,5,7,7,6,5,adjective,yes,dict,dict,no
おいしく,芳ばしく,4.4,3,6,3,4,6,7,2,4,0,6,adjective,yes,conj_adv,conj_adv,yes
おいしく,香ばしく,5.6,5,9,7,3,4,5,2,5,8,3,adjective,yes,conj_adv,conj_adv,yes
おかしい,尋常ではない,6.8,3,8,6,9,8,7,8,6,6,5,adjective,yes,dict,dict,no
おとなしい,慎ましやか,6,6,7,6,4,7,4,7,6,6,6,adjective,yes,dict,conj,yes
おどろおどろしい,ものすごい,4.6,1,5,3,5,9,4,2,6,1,2,adjective,yes,dict,dict,no
おどろおどろしい,恐ろしい,6.8,5,7,5,8,9,9,4,5,8,9,adjective,yes,dict,dict,no
おどろおどろしい,すさまじい,5.2,7,8,0,7,4,7,2,7,2,5,adjective,yes,dict,dict,no
おめでたく,喜ばしく,9.2,9,10,10,9,8,8,5,7,9,8,adjective,yes,conj_adv,conj_adv,yes
おめでたく,めでたく,9.4,10,9,9,10,9,9,7,9,10,10,adjective,yes,conj_adv,conj_adv,yes
おもしろく,面白おかしく,8,9,8,6,8,9,9,6,6,9,10,adjective,yes,conj_adv,conj_adv,yes
おもしろく,楽しく,6.6,4,6,5,10,8,8,5,5,8,8,adjective,yes,conj_adv,conj_adv,yes
おもしろく,面白く,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,conj_adv,conj_adv,yes
かぐわしい,香ばしい,8.2,8,5,10,10,8,9,6,7,7,9,adjective,yes,dict,dict,no
かぐわしい,芳しい,9.6,10,8,10,10,10,10,7,6,10,9,adjective,yes,dict,dict,no
かぐわしく,芳しく,9.6,10,8,10,10,10,10,7,6,10,9,adjective,yes,conj_adv,conj_adv,yes
かなしい,悲しい,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
かなしい,寂しい,7.4,5,9,8,7,8,6,5,6,8,8,adjective,yes,dict,dict,no
か弱い,細い,4.6,2,5,5,4,7,7,1,5,7,6,adjective,yes,dict,dict,no
か弱い,弱い,8.4,9,6,9,10,8,7,5,8,8,10,adjective,yes,dict,dict,no
か弱い,小さい,6.6,7,9,7,7,3,3,5,7,5,5,adjective,yes,dict,dict,no
か細い,乏しい,6,6,8,7,2,7,7,1,2,5,0,adjective,yes,dict,dict,no
か細い,弱々しい,8.2,7,8,9,9,8,8,6,9,7,8,adjective,yes,dict,dict,no
か細い,か弱い,8,8,8,7,10,7,8,4,7,7,9,adjective,yes,dict,dict,no
か細い,弱弱しい,8,7,8,7,10,8,8,6,9,7,9,adjective,yes,dict,dict,no
か細い,弱い,7.4,6,8,7,8,8,6,5,8,8,7,adjective,yes,dict,dict,no
か細い,小さい,6.6,6,8,5,8,6,4,5,7,6,5,adjective,yes,dict,dict,no
か細い,細い,8.8,7,10,9,9,9,6,7,10,5,3,adjective,yes,dict,dict,no
か細い,細かい,5.4,6,8,3,8,2,3,3,6,6,2,adjective,yes,dict,dict,no
きつい,苦しい,7.2,9,8,5,6,8,8,6,7,8,7,adjective,yes,dict,dict,no
きつい,厳しい,7.8,9,8,5,9,8,8,4,7,8,6,adjective,yes,dict,dict,no
きつい,難しい,7.4,6,8,9,8,6,5,5,6,5,6,adjective,yes,dict,dict,no
きつかっ,つらかっ,9,9,9,10,9,8,9,7,6,8,7,adjective,yes,conj,conj,no
きつかっ,厳しかっ,8,9,8,8,7,8,8,4,6,7,6,adjective,yes,conj,conj,no
きつかっ,辛かっ,9,9,9,9,10,8,9,7,7,8,7,adjective,yes,conj,conj,no
きめ細かく,細かく,5.8,3,7,3,8,8,8,5,4,8,7,adjective,yes,conj_adv,conj_adv,yes
きめ細かく,詳しく,8.6,7,9,10,9,8,5,3,7,8,8,adjective,yes,conj_adv,conj_adv,yes
くやしい,不甲斐ない,6.4,6,6,10,4,6,6,5,2,6,7,adjective,yes,dict,dict,no
くやしい,情けない,7,6,9,8,6,6,8,5,4,6,7,adjective,yes,dict,dict,no
けたたましい,凄い,4.8,6,6,2,3,7,8,5,3,6,8,adjective,yes,dict,dict,no
けたたましい,すさまじい,7,7,8,10,3,7,8,4,6,7,8,adjective,yes,dict,dict,no
けたたましい,やかましい,8,6,8,8,10,8,8,5,7,8,9,adjective,yes,dict,dict,no
けたたましい,ものすごい,6.2,5,7,6,6,7,8,5,6,6,8,adjective,yes,dict,dict,no
けたたましい,物凄い,6.4,6,7,6,6,7,8,5,6,6,8,adjective,yes,dict,dict,no
けたたましい,うるさい,8.8,8,9,9,10,8,8,6,7,7,9,adjective,yes,dict,dict,no
けたたましい,騒がしい,8.8,8,9,9,10,8,9,4,7,6,9,adjective,yes,dict,dict,no
けたたましい,すごい,5.2,5,5,5,4,7,8,4,6,3,8,adjective,yes,dict,dict,no
けたたましい,騒々しい,8.8,9,9,9,9,8,8,6,7,7,10,adjective,yes,dict,dict,no
けたたましい,甲高い,6.8,8,8,8,2,8,6,2,3,0,6,adjective,yes,dict,dict,no
けたたましい,激しい,7.4,6,8,9,7,7,6,5,8,8,7,adjective,yes,dict,dict,no
けたたましく,激しく,7.2,8,6,10,5,7,8,5,3,3,8,adjective,yes,conj_adv,conj_adv,yes
けたたましく,やかましく,8.4,7,8,10,9,8,7,5,4,7,9,adjective,yes,conj_adv,conj_adv,yes
けたたましく,大きく,6,8,6,9,2,5,7,4,2,0,7,adjective,yes,conj_adv,conj_adv,yes
けたたましく,慌ただしく,6.2,8,8,10,2,3,7,1,2,1,2,adjective,yes,conj_adv,conj_adv,yes
けたたましく,騒がしく,8.6,7,9,9,10,8,8,3,6,7,9,adjective,yes,conj_adv,conj_adv,yes
けたたましく,うるさく,8.4,8,9,9,8,8,9,6,6,7,9,adjective,yes,conj_adv,conj_adv,yes
さびしい,寂しい,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
しょぼい,あっけない,6.8,7,5,10,5,7,7,4,3,8,0,adjective,yes,dict,dict,no
しんどい,難しい,5.4,5,6,2,8,6,7,3,4,5,1,adjective,yes,dict,dict,no
しんどい,つらい,7.6,7,9,5,9,8,9,8,8,8,10,adjective,yes,dict,dict,no
しんどい,苦しい,7.2,6,8,5,9,8,8,7,6,8,7,adjective,yes,dict,dict,no
しんどい,辛い,8,7,9,6,10,8,8,8,8,9,10,adjective,yes,dict,dict,no
しんどい,厳しい,5.8,4,6,3,8,8,8,3,6,8,4,adjective,yes,dict,dict,no
しんどい,きつい,8.2,9,7,7,10,8,9,8,9,9,9,adjective,yes,dict,dict,no
しんどかっ,きつかっ,9,8,9,10,10,8,9,8,9,9,9,adjective,yes,conj,conj,no
しんどかっ,厳しかっ,7.6,7,8,7,8,8,8,3,6,9,4,adjective,yes,conj,conj,no
しんどかっ,辛かっ,8.8,9,9,8,10,8,9,8,8,9,10,adjective,yes,conj,conj,no
すがすがしい,輝かしい,4,5,1,5,3,6,5,2,4,2,0,adjective,yes,dict,dict,no
すがすがしい,素晴らしい,5.4,4,7,7,3,6,5,2,3,2,6,adjective,yes,dict,dict,no
すがすがしい,すばらしい,6.4,7,7,9,3,6,5,2,3,2,6,adjective,yes,dict,dict,no
すがすがしい,神々しい,4.6,4,8,6,1,4,3,3,2,0,2,adjective,yes,dict,dict,no
すがすがしい,華々しい,4.6,3,8,7,0,5,4,3,2,1,2,adjective,yes,dict,dict,no
すごい,すばらしい,6.4,7,7,5,6,7,6,7,6,7,7,adjective,yes,dict,dict,no
すごい,激しい,7,6,9,6,8,6,7,5,6,7,5,adjective,yes,dict,dict,no
すごい,うるさい,5,5,9,5,2,4,4,3,5,0,5,adjective,yes,dict,dict,no
すごかっ,物凄かっ,8.2,7,7,10,8,9,9,6,7,8,9,adjective,yes,conj,conj,no
すごかっ,激しかっ,7.4,7,7,8,7,8,6,5,5,7,8,adjective,yes,conj,conj,no
すごかっ,早かっ,5,5,6,6,3,5,6,2,2,0,2,adjective,yes,conj,conj,no
すごく,大きく,4.8,3,6,5,4,6,7,3,4,6,1,adjective,yes,conj_adv,conj_adv,yes
すさまじい,すごい,6.8,3,7,8,8,8,8,5,6,5,7,adjective,yes,dict,dict,no
すさまじい,すばらしい,3.8,0,5,3,4,7,6,2,4,5,4,adjective,yes,dict,dict,no
すさまじい,甲高い,2.6,0,4,2,2,5,6,1,1,0,3,adjective,yes,dict,dict,no
すさまじい,凄い,6.6,9,7,5,4,8,7,5,5,8,7,adjective,yes,dict,dict,no
すさまじい,凄まじい,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
すさまじい,ひどい,6.2,7,9,5,7,3,3,3,6,8,3,adjective,yes,dict,dict,no
すさまじい,恐ろしい,6.4,6,8,7,4,7,6,5,6,5,3,adjective,yes,dict,dict,no
すさまじい,騒々しい,5,5,8,6,3,3,4,3,5,5,2,adjective,yes,dict,dict,no
すさまじい,うるさい,5.6,5,9,7,3,4,3,3,5,6,2,adjective,yes,dict,dict,no
すさまじい,激しい,7.6,6,8,7,9,8,7,5,8,8,6,adjective,yes,dict,dict,no
すさまじい,騒がしい,6,5,8,8,6,3,4,3,6,5,2,adjective,yes,dict,dict,no
すさまじい,強い,6.8,6,8,9,8,3,6,5,6,8,5,adjective,yes,dict,dict,no
すさまじい,ものすごい,8.8,8,9,9,9,9,9,7,9,8,7,adjective,yes,dict,dict,no
すさまじい,素晴らしい,4.8,5,9,8,1,1,3,1,7,3,3,adjective,yes,dict,dict,no
すさまじかっ,すごかっ,8.8,8,9,10,9,8,8,5,7,7,7,adjective,yes,conj,conj,no
すさまじかっ,激しかっ,8,9,8,9,7,7,8,5,6,7,6,adjective,yes,conj,conj,no
すさまじかっ,物凄かっ,8.8,8,9,9,10,8,8,7,7,8,7,adjective,yes,conj,conj,no
すさまじかっ,凄まじかっ,10,10,10,10,10,10,8,10,10,10,10,adjective,yes,conj,conj,no
すさまじかっ,早かっ,3.4,4,8,3,1,1,2,1,2,0,1,adjective,yes,conj,conj,no
すばやく,素早く,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,conj_adv,conj_adv,yes
すばらしい,よい,7.4,8,6,8,7,8,8,5,7,8,8,adjective,yes,dict,dict,no
すばらしい,良い,7.2,8,6,7,7,8,7,5,7,8,8,adjective,yes,dict,dict,no
たまらない,心地よい,5.4,5,8,3,5,6,8,3,3,5,8,adjective,yes,dict,dict,no
つつましやか,小さな,5,5,7,5,2,6,7,5,3,5,3,adjective,yes,dict,dict,no
つらい,きつい,8.2,10,7,6,10,8,8,5,9,8,8,adjective,yes,dict,dict,no
つらい,厳しい,7.4,9,6,5,10,7,8,3,7,8,7,adjective,yes,dict,dict,no
つらい,難しい,5.8,3,6,7,6,7,8,2,6,8,4,adjective,yes,dict,dict,no
つらかっ,辛かっ,9.6,8,10,10,10,10,10,10,10,10,10,adjective,yes,conj,conj,no
つらかっ,厳しかっ,8.2,9,8,7,10,7,7,3,7,8,7,adjective,yes,conj,conj,no
つらかっ,しんどかっ,9.2,9,10,10,9,8,8,6,8,8,8,adjective,yes,conj,conj,no
つらく,寂しく,4,4,5,4,2,5,8,2,2,5,0,adjective,yes,conj_adv,conj_adv,yes
つらく,切なく,4.8,4,5,5,4,6,9,2,2,5,4,adjective,yes,conj_adv,conj_adv,yes
つらく,辛く,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,conj_adv,conj_adv,yes
つらく,悲しく,7.8,6,9,10,7,7,3,5,7,8,8,adjective,yes,conj_adv,conj_adv,yes
とげとげしかっ,厳しかっ,5.6,7,6,6,3,6,7,2,3,0,2,adjective,yes,conj,conj,no
とてつもない,すさまじい,6,3,7,5,8,7,7,6,6,5,6,adjective,yes,dict,dict,no
とてつもない,恐ろしい,5,2,5,5,7,6,8,5,7,3,4,adjective,yes,dict,dict,no
とてつもない,ひどい,4.8,2,5,4,7,6,7,3,4,3,5,adjective,yes,dict,dict,no
とてつもない,激しい,8.2,6,9,9,9,8,3,7,8,7,8,adjective,yes,dict,dict,no
とてつもない,すごい,8,7,9,9,8,7,6,7,8,9,8,adjective,yes,dict,dict,no
ない,無い,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
はかなく,もろく,8.6,8,9,9,10,7,8,7,9,6,7,adjective,yes,conj_adv,conj_adv,yes
はかなく,弱く,7.4,8,8,8,6,7,8,4,6,6,8,adjective,yes,conj_adv,conj_adv,yes
ひどい,恐ろしい,6.4,6,7,7,6,6,7,3,4,5,6,adjective,yes,dict,dict,no
ひどい,凄い,7,6,8,9,8,4,3,2,6,9,3,adjective,yes,dict,dict,no
ひどい,激しい,6.8,6,9,7,8,4,3,2,5,9,5,adjective,yes,dict,dict,no
ひどい,すごい,7.2,6,9,10,8,3,6,2,6,9,5,adjective,yes,dict,dict,no
ふさわしい,正しい,5.4,7,5,5,4,6,5,5,5,7,4,adjective,yes,dict,dict,no
ふさわしい,好ましい,6.6,6,6,7,7,7,7,6,7,7,7,adjective,yes,dict,dict,no
ふさわしい,良い,7.2,7,7,7,8,7,7,4,6,7,6,adjective,yes,dict,dict,no
ふさわしい,いい,7.2,7,7,7,8,7,7,4,5,7,6,adjective,yes,dict,dict,no
ふさわしい,願わしい,7.4,6,8,8,7,8,7,5,5,9,7,adjective,yes,dict,dict,no
ほしい,嬉しい,3.6,4,9,0,2,3,3,2,5,0,1,adjective,yes,dict,dict,no
ほしい,うれしい,3.6,4,9,0,2,3,3,2,5,0,1,adjective,yes,dict,dict,no
ほしかっ,望ましい,5.2,3,7,6,3,7,8,5,4,5,2,adjective,yes,conj,dict,no
ほしかっ,好ましい,5.6,5,9,3,3,8,4,2,6,3,5,adjective,yes,conj,dict,yes
みっともない,悲しい,5,5,9,7,1,3,3,3,5,6,2,adjective,yes,dict,dict,no
みっともなかっ,恥ずかしかっ,8,7,9,8,9,7,8,5,8,7,8,adjective,yes,conj,conj,no
みっともなかっ,嘆かわしかっ,6,7,7,7,3,6,6,3,6,5,7,adjective,yes,conj,conj,no
むなしい,かなしい,6.4,5,8,8,5,6,8,4,6,6,6,adjective,yes,dict,dict,no
むなしい,寂しい,6.8,6,7,8,7,6,8,5,6,6,7,adjective,yes,dict,dict,no
むなしい,さびしい,5.6,4,6,5,7,6,8,5,6,6,7,adjective,yes,dict,dict,no
むなしい,悲しい,6.2,6,7,6,6,6,8,4,5,6,6,adjective,yes,dict,dict,no
むなしい,虚しい,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
むなしく,儚く,5.8,3,6,7,7,6,8,8,7,3,9,adjective,yes,conj_adv,conj_adv,yes
むなしく,寂しく,5.8,4,7,5,7,6,8,5,3,6,7,adjective,yes,conj_adv,conj_adv,yes
むなしく,悲しく,5.6,4,6,5,7,6,8,4,3,6,6,adjective,yes,conj_adv,conj_adv,yes
めんどくさい,ややこしい,7,6,8,5,9,7,8,4,6,6,6,adjective,yes,dict,dict,no
めんどくさく,うっとうしく,8,6,8,10,7,9,6,5,6,8,8,adjective,yes,conj_adv,conj_adv,yes
ものすごい,素晴らしい,5.2,1,6,5,7,7,9,3,5,5,6,adjective,yes,dict,dict,no
ものすごい,とてつもない,6.8,3,7,8,8,8,8,6,7,8,8,adjective,yes,dict,dict,no
ものすごい,凄い,7.4,4,8,7,9,9,8,6,7,8,9,adjective,yes,dict,dict,no
ものすごい,すごい,7.4,4,8,7,9,9,8,6,7,8,9,adjective,yes,dict,dict,no
ものすごい,すばらしい,6.4,7,5,7,6,7,7,3,5,5,7,adjective,yes,dict,dict,no
ものすごい,ひどい,7,7,8,9,8,3,3,3,7,8,5,adjective,yes,dict,dict,no
ものすごい,激しい,7.8,6,9,8,9,7,7,7,8,8,7,adjective,yes,dict,dict,no
ものすごい,恐ろしい,6.6,6,9,8,6,4,4,3,6,0,5,adjective,yes,dict,dict,no
ものすごい,騒々しい,6,6,9,6,6,3,4,5,6,7,2,adjective,yes,dict,dict,no
もの凄い,すごい,7.6,5,8,8,8,9,7,6,7,8,9,adjective,yes,dict,dict,no
もの凄い,凄い,7.8,9,6,7,8,9,7,6,7,8,9,adjective,yes,dict,dict,no
もの凄い,激しい,7.4,7,7,9,7,7,7,3,3,5,7,adjective,yes,dict,dict,no
もの凄い,すさまじい,8.8,9,8,10,9,8,7,5,7,8,7,adjective,yes,dict,dict,no
もの凄い,ひどい,6.2,6,6,7,6,6,6,3,2,3,5,adjective,yes,dict,dict,no
もの凄い,ものすごい,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
もろい,弱い,7,9,7,6,6,7,9,5,7,7,9,adjective,yes,dict,dict,no
もろく,儚く,6,5,8,7,3,7,9,5,6,5,9,adjective,yes,conj_adv,conj_adv,yes
もろく,弱く,6.2,5,7,5,7,7,9,5,7,7,9,adjective,yes,conj_adv,conj_adv,yes
もろく,あっけなく,5.8,5,6,7,4,7,8,5,3,3,3,adjective,yes,conj_adv,conj_adv,yes
やかましい,騒々しい,7.8,6,7,8,10,8,8,8,8,7,9,adjective,yes,dict,dict,no
やかましい,激しい,5.6,6,8,6,6,2,6,5,6,7,5,adjective,yes,dict,dict,no
やかましく,慌ただしく,6.6,8,6,10,3,6,7,1,3,7,7,adjective,yes,conj_adv,conj_adv,yes
やかましく,甲高く,6.8,8,6,10,3,7,7,1,4,3,7,adjective,yes,conj_adv,conj_adv,yes
やかましく,うるさく,8.6,8,8,10,9,8,8,7,9,9,8,adjective,yes,conj_adv,conj_adv,yes
やかましく,激しく,6.2,7,7,6,4,7,8,3,4,7,7,adjective,yes,conj_adv,conj_adv,yes
やかましく,騒がしく,8.6,8,8,9,10,8,9,7,8,8,9,adjective,yes,conj_adv,conj_adv,yes
やかましく,騒々しく,9,9,9,9,10,8,9,8,8,8,9,adjective,yes,conj_adv,conj_adv,yes
やかましく,大きく,5.4,5,9,5,6,2,2,6,6,5,5,adjective,yes,conj_adv,conj_adv,yes
ややこしい,煩わしい,6.6,5,9,5,8,6,8,3,7,5,9,adjective,yes,dict,dict,no
ややこしい,紛らわしい,5.4,4,8,5,2,8,9,8,3,5,8,adjective,yes,dict,dict,no
ややこしい,難しい,6.6,9,6,5,8,5,8,5,6,7,8,adjective,yes,dict,dict,no
ややこしい,細かい,5,4,7,5,3,6,7,2,3,3,0,adjective,yes,dict,dict,no
