word1,word2,mean,ano1,ano2,ano3,ano4,ano5,ano6,ano7,ano8,ano9,ano10,tag,mecab,form1,form2,ambiguity
感じ,ある,1.8,2,3,1,3,0,5,2,1,0,5,verb,yes,conj,dict,yes
感じる,する,1.6,1,4,0,3,0,5,2,0,0,0,verb,yes,dict,dict,no
感じる,あふれる,1.4,0,1,0,4,2,3,1,0,1,0,verb,yes,dict,dict,no
成りすます,真似る,5.2,6,6,5,5,4,7,3,2,3,5,verb,yes,dict,dict,no
戦っ,臨ん,6.2,5,6,5,7,8,4,5,6,4,6,verb,yes,conj,conj,yes
戦っ,挑ん,7.0,6,6,7,8,8,5,5,6,4,8,verb,yes,conj,conj,yes
戸惑う,困る,6.8,8,7,5,7,7,8,6,3,7,5,verb,yes,dict,dict,no
戸惑っ,迷っ,6.6,9,8,6,5,5,8,8,5,8,4,verb,yes,conj,conj,yes
手繰る,行く,1.8,5,0,3,0,1,0,3,2,2,2,verb,yes,dict,dict,no
打ち勝つ,優れる,5.6,4,8,6,2,8,4,3,5,0,5,verb,yes,dict,dict,no
打ち勝つ,勝てる,5.6,7,6,4,6,5,6,5,3,3,5,verb,yes,dict,dict,no
打ち勝つ,勝つ,8.2,7,9,9,7,9,9,5,6,8,8,verb,yes,dict,dict,no
払っ,消し,5.6,2,6,7,5,8,7,3,3,2,5,verb,yes,conj,conj,yes
抜かす,欠かす,3.4,7,2,3,2,3,8,3,4,2,6,verb,yes,dict,dict,no
担い,持っ,6.2,6,5,7,6,7,9,6,6,5,8,verb,yes,conj,conj,yes
担い,載せ,4.8,6,3,3,5,7,6,6,3,5,6,verb,yes,conj,conj,yes
拭う,拭く,7.6,4,6,9,10,9,10,8,6,8,8,verb,yes,dict,dict,no
拭き取る,ふく,7.8,8,6,8,8,9,9,8,8,9,8,verb,yes,dict,dict,no
拭き取る,拭く,8.0,8,7,8,8,9,9,8,7,9,8,verb,yes,dict,dict,no
拭っ,消し,4.2,6,2,4,5,4,9,3,3,2,7,verb,yes,conj,conj,yes
拭っ,除い,4.8,5,2,7,6,4,8,3,6,2,7,verb,yes,conj,conj,yes
持ち上げ,担い,6.0,6,6,7,4,7,8,5,5,3,8,verb,yes,conj,conj,yes
持ち上げ,背負っ,4.4,5,5,6,3,3,0,3,7,1,4,verb,yes,conj,conj,yes
持ち上げ,持っ,7.0,6,6,5,9,9,5,3,4,5,7,verb,yes,conj,conj,yes
持っ,挟ん,2.2,2,1,0,3,5,1,5,5,5,4,verb,yes,conj,conj,yes
捕まえ,採ら,3.8,0,5,3,5,6,6,3,3,2,4,verb,yes,conj,conj,yes
捕らえ,採ら,5.4,6,6,7,5,3,7,5,6,5,7,verb,yes,conj,conj,yes
授かる,はらむ,7.2,7,8,8,6,7,5,5,7,8,8,verb,yes,dict,dict,no
採っ,取っ,7.2,9,7,8,4,8,4,7,9,5,6,verb,yes,conj,conj,yes
採ら,取ら,6.4,9,6,8,4,5,7,6,4,3,3,verb,yes,conj,conj,yes
採ら,捕まっ,7.8,7,8,8,8,8,8,5,6,1,8,verb,yes,conj,conj,yes
探し求める,遡る,3.6,6,0,7,0,5,5,3,2,2,3,verb,yes,dict,dict,no
掴ん,挟ん,6.0,6,5,4,6,9,5,3,6,7,5,verb,yes,conj,conj,yes
掴ん,はさん,6.4,8,8,4,2,10,10,7,5,0,5,verb,yes,conj,conj,yes
掴ん,取っ,7.0,7,6,7,7,8,5,5,6,3,5,verb,yes,conj,conj,yes
掴ん,持っ,7.6,7,7,8,8,8,7,5,6,2,5,verb,yes,conj,conj,yes
揉ん,した,0.4,0,1,0,1,0,0,0,2,0,0,verb,yes,conj,conj,yes
揉ん,もん,10.0,10,10,10,10,10,10,10,10,10,10,verb,yes,conj,conj,yes
揺れ動い,浮かん,2.8,5,2,3,4,0,2,3,3,3,5,verb,yes,conj,conj,yes
揺れ動い,浮い,3.8,5,5,3,4,2,2,3,3,3,5,verb,yes,conj,conj,yes
揺れ動く,惑う,5.0,6,2,3,5,9,9,3,6,5,7,verb,yes,dict,dict,no
散らかっ,荒れ,5.0,5,4,6,5,5,7,5,5,5,5,verb,yes,conj,conj,yes
映え,似合っ,2.8,0,3,0,5,6,9,6,7,7,5,verb,yes,conj,conj,yes
映え,あっ,2.0,0,0,0,4,6,4,5,7,6,5,verb,yes,conj,conj,yes
映える,合う,7.8,7,9,9,6,8,8,5,7,5,6,verb,yes,dict,dict,no
映し出す,表す,7.0,6,7,6,8,8,9,4,8,8,5,verb,yes,dict,dict,no
映し出す,示す,7.2,6,8,8,7,7,8,3,3,7,3,verb,yes,dict,dict,no
映る,見える,6.8,6,5,9,7,7,10,3,7,3,0,verb,yes,dict,dict,no
望む,臨む,0.0,0,0,0,0,0,0,7,2,0,0,verb,yes,dict,dict,no
栄える,合う,1.6,0,3,0,5,0,9,6,8,4,0,verb,yes,dict,dict,no
欠かす,取り除く,4.8,4,8,7,0,5,8,2,1,3,3,verb,yes,dict,dict,no
欠く,劣る,3.8,7,5,2,1,4,5,8,1,5,2,verb,yes,dict,dict,no
欠く,なくす,5.6,6,5,8,4,5,8,5,3,3,8,verb,yes,dict,dict,no
欠く,取り除く,6.0,6,8,6,7,3,8,3,3,0,3,verb,yes,dict,dict,no
止まる,消える,3.8,7,2,5,0,5,5,2,1,2,3,verb,yes,dict,dict,no
止む,なくなる,4.6,4,7,5,0,7,5,3,1,5,7,verb,yes,dict,dict,no
決まる,争う,0.6,0,0,0,0,3,0,0,1,1,1,verb,yes,dict,dict,no
決まる,合う,5.8,6,9,5,4,5,7,1,4,0,2,verb,yes,dict,dict,no
波立つ,荒れる,5.8,7,5,5,6,6,3,8,6,3,3,verb,yes,dict,dict,no
流し入れ,ひい,2.4,6,0,3,0,3,5,1,4,0,8,verb,yes,conj,conj,yes
流し入れ,広げ,2.0,4,2,2,0,2,0,1,3,0,5,verb,yes,conj,conj,yes
流し込む,敷く,1.0,3,2,0,0,0,0,1,2,0,5,verb,yes,dict,dict,no
流し込む,入れる,6.2,6,5,6,6,8,8,2,6,3,7,verb,yes,dict,dict,no
浮かび上がっ,浮かん,7.6,8,9,7,8,6,6,5,6,7,8,verb,yes,conj,conj,yes
浮かび上がる,表れる,5.4,5,7,6,7,2,7,3,6,3,5,verb,yes,dict,dict,no
浮かん,上がっ,6.0,7,6,8,5,4,8,3,3,5,5,verb,yes,conj,conj,yes
消え,なくなっ,8.8,8,9,10,8,9,9,9,4,7,7,verb,yes,conj,conj,yes
消える,止む,5.8,8,9,7,3,2,6,5,2,2,8,verb,yes,dict,dict,no
消える,なくす,6.8,7,5,7,8,7,9,3,4,2,5,verb,yes,dict,dict,no
消える,去る,6.2,7,6,6,7,5,9,2,3,3,7,verb,yes,dict,dict,no
消え去る,消える,8.2,9,9,7,9,7,8,7,5,5,6,verb,yes,dict,dict,no
添え,付け足し,6.8,7,6,7,7,7,8,6,6,5,5,verb,yes,conj,conj,yes
添え,交え,4.4,6,2,4,6,4,0,3,2,3,0,verb,yes,conj,conj,yes
添え,使っ,1.6,4,0,3,0,1,5,1,3,3,3,verb,yes,conj,conj,yes
添え,付け加え,6.6,8,7,7,6,5,2,6,4,3,5,verb,yes,conj,conj,yes
添える,付ける,6.8,9,8,8,4,5,3,8,3,2,5,verb,yes,dict,dict,no
満ちる,溢れる,6.0,5,8,4,6,7,8,7,6,5,1,verb,yes,dict,dict,no
満ちる,あふれる,6.6,8,5,7,6,7,9,7,8,5,1,verb,yes,dict,dict,no
満ちる,ある,2.8,3,5,2,2,2,1,1,3,0,1,verb,yes,dict,dict,no
満ちる,漂う,2.0,2,2,2,4,0,0,0,3,0,1,verb,yes,dict,dict,no
溶ける,おわる,0.8,0,2,0,0,2,4,1,2,0,1,verb,yes,dict,dict,no
溶ける,絶える,2.4,4,2,2,3,1,5,1,3,1,0,verb,yes,dict,dict,no
漂う,ある,1.6,1,3,0,2,2,0,5,4,0,5,verb,yes,dict,dict,no
漂う,あふれる,0.2,0,1,0,0,0,0,3,3,0,0,verb,yes,dict,dict,no
漂っ,浮かん,6.0,7,4,6,6,7,9,5,3,3,3,verb,yes,conj,conj,yes
漂っ,揺れ動い,5.6,6,9,5,6,2,0,3,2,2,2,verb,yes,conj,conj,yes
漂っ,浮い,6.2,8,6,6,7,4,2,2,5,6,3,verb,yes,conj,conj,yes
漂っ,あっ,2.4,2,2,3,4,1,0,3,2,0,3,verb,yes,conj,conj,yes
潜ま,隠す,5.0,5,8,6,5,1,4,5,4,6,5,verb,yes,conj,dict,yes
潜め,持つ,1.0,2,0,3,0,0,0,0,3,0,1,verb,yes,conj,dict,yes
潜め,持っ,0.4,0,2,0,0,0,2,1,3,0,3,verb,yes,conj,conj,yes
潜め,隠し,5.4,7,7,6,5,2,4,2,6,3,5,verb,yes,conj,conj,yes
無くし,なくし,10.0,10,10,10,10,10,10,10,10,10,10,verb,yes,conj,conj,yes
無くす,除く,7.2,4,8,9,7,8,9,3,6,7,7,verb,yes,dict,dict,no
無くす,取り外す,5.0,6,6,2,6,5,7,1,3,1,5,verb,yes,dict,dict,no
無くなっ,滅び,6.0,4,6,6,7,7,6,2,7,5,5,verb,yes,conj,conj,yes
無くなっ,消え,8.2,9,9,8,7,8,9,3,8,7,7,verb,yes,conj,conj,yes
無くなる,減る,6.0,7,5,8,5,5,2,3,2,3,3,verb,yes,dict,dict,no
狂っ,乱れ,6.8,6,7,10,4,7,9,7,6,5,5,verb,yes,conj,conj,yes
狙っ,見,2.4,4,0,1,2,5,4,3,2,0,1,verb,yes,conj,conj,yes
申し出,名乗っ,7.0,8,7,9,8,3,7,5,4,5,5,verb,yes,conj,conj,yes
疲れる,困る,1.6,0,3,0,5,0,0,2,1,0,5,verb,yes,dict,dict,no
病ん,蝕ん,6.8,9,6,6,7,6,7,4,5,9,6,verb,yes,conj,conj,yes
病ん,もん,0.4,0,2,0,0,0,0,1,3,0,5,verb,yes,conj,conj,yes
目立つ,合う,0.4,0,2,0,0,0,0,0,3,0,0,verb,yes,dict,dict,no
真似,演じ,5.4,7,7,6,1,6,5,5,3,0,3,verb,yes,conj,conj,yes
真似る,見せかける,5.6,6,4,6,6,6,9,7,4,7,5,verb,yes,dict,dict,no
着け,つけ,10.0,10,10,10,10,10,10,10,10,10,10,verb,yes,conj,conj,yes
着ける,付ける,5.8,2,5,5,8,9,8,10,2,9,3,verb,yes,dict,dict,no
着飾っ,装っ,6.4,7,7,6,6,6,8,7,6,5,8,verb,yes,conj,conj,yes
瞑っ,つぶっ,10.0,10,10,10,10,10,10,8,10,10,10,verb,yes,conj,conj,yes
瞑る,つぶる,10.0,10,10,10,10,10,10,8,9,10,10,verb,yes,dict,dict,no
知らせる,示す,6.8,8,6,6,7,7,4,6,4,3,5,verb,yes,dict,dict,no
示し,現れ,3.2,5,4,4,2,1,7,3,6,3,3,verb,yes,conj,conj,yes
秀でる,優れる,8.6,9,9,7,9,9,9,8,9,8,6,verb,yes,dict,dict,no
秀でる,上回る,7.2,6,8,8,8,6,9,6,8,7,7,verb,yes,dict,dict,no
秘め,持っ,5.2,6,2,6,5,7,5,1,6,2,5,verb,yes,conj,conj,yes
秘め,潜め,5.4,6,6,3,7,5,4,5,5,2,6,verb,yes,conj,conj,yes
秘め,隠し,6.0,8,6,5,5,6,8,1,3,5,9,verb,yes,conj,conj,yes
秘める,隠し,8.2,9,8,8,8,8,7,5,5,3,6,verb,yes,dict,conj,yes
称し,名乗っ,8.0,8,9,4,10,9,9,6,5,7,8,verb,yes,conj,conj,yes
窺える,漂う,2.6,2,1,5,5,0,0,3,6,0,0,verb,yes,dict,dict,no
立ち向かう,挑む,7.6,9,7,9,7,6,9,8,7,5,7,verb,yes,dict,dict,no
納まっ,はまっ,3.4,7,0,2,6,2,7,1,5,0,2,verb,yes,conj,conj,yes
絶え,終わっ,7.6,9,9,7,6,7,9,8,7,7,5,verb,yes,conj,conj,yes
絶え,止まっ,6.0,8,7,8,4,3,6,8,3,5,5,verb,yes,conj,conj,yes
絶える,なくなる,6.2,9,7,7,5,3,9,8,6,5,7,verb,yes,dict,dict,no
絶える,消える,6.0,8,7,6,7,2,6,5,6,5,7,verb,yes,dict,dict,no
緩ま,緩め,6.8,7,5,7,8,7,6,9,9,8,8,verb,yes,conj,conj,yes
緩ま,緩和,6.8,5,7,7,8,7,10,7,9,8,8,verb,yes,conj,conj,yes
緩め,回し,1.2,1,3,0,2,0,4,2,0,0,6,verb,yes,conj,conj,yes
緩め,弱め,6.6,7,9,7,6,4,3,5,5,5,3,verb,yes,conj,conj,yes
緩やか,弱め,7.2,7,8,8,6,7,3,5,6,5,3,verb_phrase,yes,conj,conj,yes
繕う,あしらう,3.2,6,4,2,3,1,3,2,3,5,5,verb,yes,dict,dict,no
繕う,装う,5.4,6,5,7,4,5,6,7,6,5,5,verb,yes,dict,dict,no
繕う,扱う,0.2,0,1,0,0,0,0,2,3,0,2,verb,yes,dict,dict,no
繕っ,見せかけ,4.8,5,5,7,3,4,5,7,6,0,5,verb,yes,conj,conj,yes
繕っ,取り繕っ,7.0,7,7,8,8,5,9,5,5,2,5,verb,yes,conj,conj,yes
繕っ,偽っ,5.4,6,5,6,3,7,9,5,3,5,5,verb,yes,conj,conj,yes
罹る,なる,4.4,6,2,3,6,5,4,3,4,3,5,verb,yes,dict,dict,no
聞い,受け,3.2,4,5,3,2,2,0,0,3,2,5,verb,yes,conj,conj,yes
聞き入れる,応じる,7.6,9,8,8,7,6,9,6,6,5,6,verb,yes,dict,dict,no
聴い,受け,2.8,5,1,2,0,6,0,2,2,0,3,verb,yes,conj,conj,yes
背け,覆っ,3.0,2,2,6,0,5,0,4,3,0,3,verb,yes,conj,conj,yes
背負う,担う,6.4,8,5,8,5,6,6,7,7,2,5,verb,yes,dict,dict,no
背負っ,運ん,4.0,5,4,2,3,6,5,3,5,5,0,verb,yes,conj,conj,yes
荒む,荒れる,7.6,10,6,7,6,9,9,9,5,7,8,verb,yes,dict,dict,no
荒れ,廃れ,7.2,8,9,7,4,8,9,7,4,8,8,verb,yes,conj,conj,yes
荒れる,争う,6.6,5,9,8,7,4,8,3,2,0,1,verb,yes,dict,dict,no
落ち込ん,はまっ,3.4,7,0,3,5,2,0,2,4,0,0,verb,yes,conj,conj,yes
蝕ま,弱め,3.0,6,0,3,3,3,4,1,3,0,2,verb,yes,conj,conj,yes
蝕ま,崩れる,2.8,2,5,2,2,3,8,5,2,0,2,verb,yes,conj,dict,yes
蝕ん,痛め,3.8,2,7,4,2,4,5,3,3,0,5,verb,yes,conj,conj,yes
蝕ん,壊れ,3.4,5,4,2,3,3,6,5,2,0,2,verb,yes,conj,conj,yes
表し,書い,5.2,7,5,3,6,5,0,3,7,3,5,verb,yes,conj,conj,yes
表し,示し,7.2,7,6,8,8,7,6,5,6,7,5,verb,yes,conj,conj,yes
表す,示す,7.6,7,7,9,8,7,6,5,7,7,7,verb,yes,dict,dict,no
表れる,生じる,5.8,7,4,3,7,8,8,5,5,2,9,verb,yes,dict,dict,no
表れる,映る,5.4,5,5,7,4,6,6,3,4,2,6,verb,yes,dict,dict,no
装う,真似る,6.0,4,8,7,5,6,2,5,5,0,3,verb,yes,dict,dict,no
装っ,演じ,6.8,8,7,6,7,6,3,5,6,0,3,verb,yes,conj,conj,yes
装っ,真似,6.2,7,7,7,5,5,2,5,7,0,3,verb,yes,conj,conj,yes
補う,付け加える,6.0,7,2,7,6,8,8,5,5,5,6,verb,yes,dict,dict,no
覆っ,閉じ,3.2,0,4,5,7,0,3,3,2,0,4,verb,yes,conj,conj,yes
見える,生きる,2.6,0,7,2,1,3,0,1,3,0,1,verb,yes,dict,dict,no
見せかけ,演じ,5.6,7,8,5,3,5,8,4,5,6,5,verb,yes,conj,conj,yes
見せかけ,偽っ,7.0,8,8,9,5,5,8,6,5,7,7,verb,yes,conj,conj,yes
見せ掛け,取り繕っ,5.0,3,6,6,4,6,9,7,6,6,6,verb,yes,conj,conj,yes
見せ掛け,繕っ,3.8,3,5,6,4,1,9,7,6,6,3,verb,yes,conj,conj,yes
見つけ,狙っ,3.8,7,5,2,0,5,3,4,1,3,2,verb,yes,conj,conj,yes
見守る,見張る,7.4,6,8,7,8,8,7,0,4,5,6,verb,yes,dict,dict,no
言い争う,争う,5.8,7,7,6,4,5,6,2,3,7,5,verb,yes,dict,dict,no
言っ,称し,6.6,8,8,6,6,5,7,6,7,4,5,verb,yes,conj,conj,yes
言っ,伝え,7.8,6,9,10,8,6,9,5,7,8,8,verb,yes,conj,conj,yes
調べ,たどっ,4.8,6,4,6,2,6,7,5,5,3,6,verb,yes,conj,conj,yes
諦める,あきらめ,8.0,8,9,5,9,9,9,8,10,9,9,verb,yes,dict,conj,yes
身ごもら,孕ま,8.4,10,6,8,10,8,10,8,7,7,8,verb,yes,conj,conj,yes
巡る,進む,3.4,4,4,0,6,3,2,6,5,2,3,verb,yes,dict,dict,no
迷う,止める,1.6,0,4,1,3,0,1,1,2,0,0,verb,yes,dict,dict,no
迷っ,困っ,5.4,5,6,7,3,6,8,6,7,5,4,verb,yes,conj,conj,yes
追い出し,出し,6.0,7,6,5,7,5,4,3,5,6,5,verb,yes,conj,conj,yes
追う,進む,5.2,6,4,5,5,6,0,3,2,2,3,verb,yes,dict,dict,no
途切れ,なくなっ,6.8,6,6,8,6,8,8,5,6,5,6,verb,yes,conj,conj,yes
途切れる,なくなる,7.0,9,7,7,7,5,5,5,6,0,3,verb,yes,dict,dict,no
途切れる,消える,6.4,8,6,6,7,5,4,4,6,0,5,verb,yes,dict,dict,no
途切れる,止まる,6.6,7,7,6,7,6,6,5,2,0,6,verb,yes,dict,dict,no
途絶え,終わっ,8.0,9,9,7,7,8,7,7,7,3,6,verb,yes,conj,conj,yes
途絶える,減る,4.8,7,4,4,5,4,0,2,2,0,6,verb,yes,dict,dict,no
途絶える,無くなる,6.8,6,9,9,8,2,8,5,8,1,6,verb,yes,dict,dict,no
途絶える,消える,7.2,9,6,8,8,5,6,4,7,0,5,verb,yes,dict,dict,no
逝っ,死ん,8.6,7,10,9,7,10,10,9,8,9,10,verb,yes,conj,conj,yes
運ん,担ぎ,6.0,6,8,6,6,4,7,4,5,6,6,verb,yes,conj,conj,yes
運ん,担い,6.8,8,8,8,6,4,9,4,5,4,6,verb,yes,conj,conj,yes
遡る,調べる,4.8,7,3,7,4,3,2,5,5,0,3,verb,yes,dict,dict,no
配っ,あしらっ,3.8,2,10,3,0,4,10,1,3,0,0,verb,yes,conj,conj,yes
配っ,分け,7.2,5,8,7,8,8,0,5,8,6,7,verb,yes,conj,conj,yes
配っ,合わさっ,0.4,0,0,1,0,1,0,1,3,0,0,verb,yes,conj,conj,yes
配ら,分け,7.2,5,8,7,8,8,0,5,6,5,8,verb,yes,conj,conj,yes
配る,割り当てる,5.4,4,7,3,6,7,0,4,5,3,7,verb,yes,dict,dict,no
配る,飾りつける,1.0,0,0,0,0,5,0,1,1,0,2,verb,yes,dict,dict,no
配れ,あしらえ,3.6,2,8,3,0,5,9,1,3,0,0,verb,yes,conj,conj,yes
閉じ,引い,0.6,0,0,0,3,0,5,1,2,0,0,verb,yes,conj,conj,yes
陥っ,入っ,3.4,4,5,1,3,4,6,3,3,5,5,verb,yes,conj,conj,yes
際立つ,合う,1.6,0,2,0,0,6,6,3,1,7,3,verb,yes,dict,dict,no
際立っ,目立っ,6.6,8,8,5,6,6,8,10,7,8,3,verb,yes,conj,conj,yes
隠し持つ,潜める,5.4,5,8,5,4,5,3,3,7,7,6,verb,yes,dict,dict,no
隠し持っ,おさめ,3.2,1,6,4,5,0,2,3,1,7,4,verb,yes,conj,conj,yes
隠し持っ,隠れ,3.8,2,6,6,3,2,4,2,5,7,5,verb,yes,conj,conj,yes
隠し持っ,留め,1.8,2,4,0,3,0,5,3,5,6,5,verb,yes,conj,conj,yes
隠し持っ,隠し,5.8,8,8,7,4,2,7,5,5,6,5,verb,yes,conj,conj,yes
隠し持っ,持っ,7.4,6,8,8,8,7,3,1,5,5,5,verb,yes,conj,conj,yes
隠し持っ,持ち合わせ,6.6,6,8,7,8,4,1,1,7,3,1,verb,yes,conj,conj,yes
飾っ,使っ,1.6,5,0,3,0,0,0,1,4,0,3,verb,yes,conj,conj,yes
飾れ,合わせ,2.6,5,0,3,0,5,0,1,5,0,0,verb,yes,conj,conj,yes
騙さ,はまっ,3.2,6,2,2,3,3,7,2,3,3,10,verb,yes,conj,conj,yes
騙る,名乗る,3.0,4,5,5,1,0,6,0,5,0,3,verb,yes,dict,dict,no
