squishing	squirt	5.88	7	7	6	1	4	6	6	7	2	4
approved	authorize	8.89	10	10	6	9	10	9	0	8	10	8
approved	rubberstamp	5.40	0	10	4	10	8	2	0	7	0	6
recorders	box	0.00	0	0	0	7	0	0	0	6	0	0
recorders	official	0.29	0	7	1	7	0	1	0	6	0	0
headship	position	5.40	8	2	3	9	3	2	9	8	5	10
credentials	document	6.20	7	6	4	6	6	4	6	9	8	8
credentials	certificate	7.50	7	8	5	6	9	6	8	9	9	7
enunciating	state	7.88	8	8	3	3	8	6	9	7	8	9
enunciating	round	0.14	3	5	0	3	1	0	0	0	0	0
caramelize	convert	3.29	5	6	2	4	5	2	6	0	3	2
cosigns	validate	7.17	7	7	3	8	6	4	8	7	3	9
cosigns	endorse	8.50	7	6	9	9	10	10	9	8	5	9
deformity	appearance	5.00	5	6	5	3	1	2	9	5	6	8
responsible	causative	6.00	5	8	9	0	6	9	0	10	0	5
undisputable	undeniable	9.25	9	9	9	9	6	9	10	9	5	10
reassess	measure	7.14	6	9	3	6	7	8	8	7	4	8
colonise	settle	9.11	8	9	8	10	6	9	10	8	10	10
subserve	help	7.00	5	8	8	7	5	6	10	8	9	2
religionist	person	5.33	3	6	5	4	6	3	8	6	5	9
sanctioned	empower	5.71	8	9	4	6	6	1	4	7	9	5
sanctioned	back	5.00	0	8	0	9	7	9	1	2	3	9
suggestible	susceptible	5.33	9	7	0	3	8	6	9	9	3	5
warmness	protectiveness	6.00	9	7	0	4	6	5	8	9	6	2
warmness	hotness	8.57	8	6	10	8	8	9	10	9	9	9
relates	focus	5.00	6	6	0	0	5	6	5	4	3	9
relates	remember	5.57	7	7	5	0	0	8	3	7	3	7
cardinality	number	5.86	6	10	1	5	6	6	6	3	4	10
rotational	transformation	4.29	4	3	10	0	8	4	5	3	7	4
rotational	circumvolution	7.62	7	7	8	1	9	9	6	9	6
totalism	political	4.38	5	7	6	0	5	2	5	3	10	2
irrationality	insanity	8.00	7	8	9	6	10	7	8	9	8	6
absorbance	density	6.00	8	6	2	2	6	6	2	5	10	7
intracerebral	emotional	4.14	0	3	0	2	6	7	4	6	6	2
disjoined	separate	9.86	10	8	10	10	7	10	10	8	9	10
intramuscular	powerful	5.29	5	4	8	0	9	7	6	3	4	9
endangerment	hazard	9.67	9	9	10	10	8	10	10	9	10	10
decomposition	fragmentation	6.71	6	6	8	10	3	9	8	7	5	7
decomposition	algebra	2.40	0	4	0	0	6	2	7	1	1	4
autobiographies	memoir	8.67	9	9	10	9	9	8	10	7	10	8
characterless	ordinary	7.33	5	8	8	6	9	6	8	3	9	8
dissenters	conscientious	4.25	5	6	2	4	2	0	6	9	4	5
subspecies	group	6.57	5	8	6	2	9	7	9	8	5	7
irreproducible	unrepeatable	8.62	10	9	10	3	3	8	10	6	9	7
cosigned	validate	6.00	7	7	6	1	4	7	5	9	10	6
cosigned	endorse	8.33	9	6	9	5	7	8	8	6	10	9
embellishment	expansion	6.67	6	7	10	3	8	9	7	8	1	4
encyclopaedic	comprehensive	7.67	10	9	10	8	7	8	7	4	7	0
indispensable	critical	7.89	8	9	9	6	7	9	6	9	8	0
indispensable	necessary	7.50	10	8	6	4	4	9	8	6	10	8
fractures	destroy	6.38	7	8	4	1	7	7	5	6	9	7
fractures	pervert	1.78	4	3	0	0	3	3	0	0	3	8
entraps	gin	0.12	1	2	0	2	0	0	0	0	0	0
entraps	deceive	7.50	8	7	10	7	8	10	3	8	1	7
anamorphosis	evolution	7.80	7	10	6	3	9	4	8	9
anamorphosis	copy	3.40	5	2	3	7	0	7	5	2
dispersive	distributive	7.29	10	6	10	8	7	7	8	8	7	4
smoothen	rub	7.00	6	5	3	6	8	8	1	8	8	3
interpreter	person	4.86	6	6	2	5	3	6	3	9	0	5
interpreter	symbolist	2.00	6	6	0	4	1	6	1	6	0	0
meadows	grassland	8.57	8	8	10	8	9	9	7	9	9
obtainment	acquiring	9.00	10	9	10	9	9	8	9	9	8	8
nonprofessional	lay	5.75	5	9	0	9	7	8	9	3	0	0
attendances	frequency	6.43	5	8	9	4	7	6	0	8	0	7
attendances	appearance	6.38	5	7	9	6	8	5	1	7	8	5
protraction	continuance	6.50	7	8	4	0	8	5	5	0	7	8
transshipped	transfer	7.88	7	7	9	1	8	8	4	9	8	7
entrapped	capture	8.00	9	7	7	4	8	9	7	5	9	10
entrapped	deceive	7.43	8	7	8	4	9	7	10	2	8	5
exclaiming	call	6.75	8	5	3	1	8	7	8	7	7	4
exclaiming	declare	7.78	9	7	2	7	8	8	8	7	8	8
passable	satisfactory	8.00	9	8	6	7	10	8	7	7	9	9
passable	negotiable	3.50	2	7	0	3	8	4	1	5	0	6
undetectable	invisible	8.89	9	8	7	2	10	9	8	10	9	10
undetectable	imperceptible	8.20	10	8	10	8	10	9	8	6	8	10
endurable	tolerable	8.40	9	7	9	8	10	8	10	8	10	10
supposed	speculate	7.67	9	8	6	6	8	7	8	9	8	7
supposed	suspect	6.44	7	6	4	6	8	6	6	8	7	0
transact	bank	5.75	5	7	0	0	6	9	0	8	5	0
survivalist	person	4.57	6	6	1	0	5	8	5	3	5	2
increasing	grow	8.29	10	9	9	5	7	9	7	3	8	9
increasing	up	6.40	9	8	6	6	7	9	5	3	9	0
fabricate	make	9.22	10	8	8	9	6	10	9	10	10	9
fabricate	think	4.20	5	5	1	4	5	6	2	0	0	7
partnership	partner	8.67	9	8	9	7	9	8	7	10	9	10
partnership	relationship	7.83	3	7	4	9	7	8	9	7	10	10
microorganism	organism	7.12	7	7	2	6	4	7	8	8	6	8
impossibilities	unattainableness	8.80	10	9	6	9	7	9	9	10	10	8
repress	suppress	8.00	9	7	3	7	7	9	10	9	8	1
dimensional	multidimensional	6.86	8	6	2	6	4	8	7	7	6	9
performance	universe	0.89	2	8	0	1	0	2	1	0	0	2
performance	musical	6.83	10	9	1	7	7	7	8	5	4	7
feudalism	organization	5.00	0	7	4	6	5	3	7	6	6	2
behaviorist	psychologist	8.67	10	3	8	8	10	8	9	9	7	9
interjection	break	7.14	1	7	6	10	4	7	8	7	8	7
interjection	exclamation	8.00	2	10	9	8	9	4	10	9	5	0
consequences	position	0.56	0	0	0	2	0	0	2	6	1	0
consequences	result	9.38	9	9	9	9	10	10	7	9	6	10
preschoolers	child	7.83	10	1	9	4	9	9	6	7	7	10
unmentionables	garment	6.00	10	1	9	5	6	6	1	6	7
subeditor	editor	6.71	1	7	6	5	8	7	6	8	9	9
standardize	regulate	8.38	9	5	9	8	9	2	8	7	8	9
standardize	measure	4.60	8	3	6	7	0	4	3	8	8	0
winners	walloper	1.67	1	0	1	0	1	3	3	5	1	10
persuasions	electioneering	2.75	0	6	2	0	5	1	3	6	7	0
persuasions	belief	7.50	0	5	9	6	10	7	8	9	8	8
conformations	balance	2.33	1	0	1	1	6	7	3	2	7	8
conformations	curvature	4.75	5	5	8	0	0	8	4	5	0
seriousness	badness	5.80	6	0	0	1	6	6	8	10	9	3
seriousness	gravity	7.67	7	7	9	10	9	9	1	5	0	1
metabolism	organic	5.80	0	5	0	0	7	7	7	0	9	3
reprints	reproduce	8.44	8	6	6	10	9	9	9	10	9	2
reprints	publication	5.67	7	7	2	5	6	8	6	0	9	3
replication	procedure	4.50	4	6	0	3	7	6	7	0	6	2
replication	copying	9.38	10	10	7	10	10	10	8	10	6	4
highjacking	robbery	9.33	8	10	5	8	10	9	10	10	9	10
highjacking	seize	9.00	9	10	7	7	9	9	9	10	10	9
repurchases	buy	7.62	9	7	0	7	8	7	6	10	8	9
sympathized	feel	8.67	9	10	6	8	9	8	7	10	9	9
unsuitable	unfit	10.00	10	10	8	10	10	10	10	10	10	10
unsuitable	irrelevant	5.00	8	0	1	2	0	8	6	0	9	9
victorious	successful	9.50	10	10	10	10	8	10	8	4	10	0
victorious	undefeated	8.60	10	6	10	9	8	10	7	8	9	9
leagued	unite	8.60	9	10	9	10	9	8	5	5	6	8
ravenous	gluttonous	7.60	9	5	2	10	10	7	6	8	10	8
ravenous	hungry	6.67	9	4	6	5	10	10	8	7	5
inversions	abnormality	4.50	5	5	0	0	7	5	3	4	5	7
inversions	phenomenon	5.00	6	7	5	0	0	0	5	8	4	0
flavourful	tasty	9.62	10	10	9	10	9	10	5	6	10	9
spaciousness	largeness	9.67	10	6	9	5	9	10	6	10	10
evidently	obvious	9.38	9	10	9	10	10	9	7	10	7	8
evidently	noticeable	9.00	9	10	9	10	9	9	8	3	7	10
reinsured	insure	6.29	8	7	7	5	7	6	4	4	7	5
crudeness	wild	4.43	7	6	3	4	3	0	6	3	6
crudeness	impoliteness	9.00	10	10	10	9	8	9	7	5	9
initialise	divide	0.86	5	0	2	7	0	3	1	0	0
initialise	determine	3.40	3	6	0	7	7	0	6	1	0	1
requirement	duty	6.71	5	5	3	10	8	7	9	5	8	10
requirement	thing	0.57	6	0	2	6	0	2	0	6	0	0
contortionists	acrobat	7.62	4	8	1	8	8	9	7	0	9	8
dysentery	diarrhea	8.67	9	7	1	8	10	10	7	10	10	7
occlusion	thrombosis	6.71	7	8	6	5	0	8	8	5	0	9
reenactor	actor	7.71	10	8	0	2	8	5	7	9	8	9
ulcerate	affect	2.40	6	0	6	7	5	3	2	0	1	1
ulcerate	change	3.50	6	0	7	7	2	4	1	0	3	5
exemplify	embody	9.12	10	7	3	10	9	10	7	10	10	0
exemplify	elaborate	3.67	3	7	0	2	0	8	6	0	0	8
attractor	entertainer	7.17	2	7	0	7	7	0	8	10	8	6
macroeconomists	economist	7.00	6	8	5	9	6	4	2	10	10	8
exploitive	consumptive	5.00	3	5	0	7	8	0	4	0	8	6
lectureship	position	4.75	0	8	8	4	8	6	2	7	0	0
automate	change	5.60	6	5	8	1	8	0	6	5	6	0
incorruptible	incorrupt	9.33	10	9	9	6	10	10	8	6
exacerbated	anger	7.00	10	10	8	9	6	3	7	7	6	6
exacerbated	inflame	8.00	10	10	7	9	7	7	5	9	8	9
continuously	unbroken	8.17	6	10	7	8	8	9	8	8	8	10
crusaders	warrior	8.00	8	10	8	9	5	10	7	8	7	9
crusaders	insurgent	6.00	7	9	3	9	6	9	5	9	6	3
formations	flight	3.50	0	6	4	7	3	7	2	7	4	2
formations	filing	6.60	10	9	2	7	6	8	2	8	4	0
bestowals	giving	8.33	10	10	7	9	10	10	7	7	8	8
bestowals	gift	8.50	10	10	7	9	10	8	9	8	9	8
undeviating	reliable	7.83	8	7	9	8	8	8	9	6	6	8
undeviating	direct	7.50	8	5	9	5	10	7	8	8	8	6
impassively	voice	0.43	7	0	0	6	0	6	3	0	0	0
paradoxical	inexplicable	7.43	8	2	7	0	4	10	7	9	8	9
deceitful	dishonest	9.78	10	9	10	10	8	10	9	10	10	10
commissions	equip	0.50	1	2	1	4	0	5	0	0	0	0
commissions	order	5.40	9	7	0	8	10	7	0	1	0	4
leisured	idle	7.75	10	8	3	7	7	9	8	8	6	9
unsalable	unmarketable	9.78	10	10	9	10	7	10	10	9	10	10
hypersensitivity	sensitivity	8.17	9	8	8	10	8	7	8	7	8	10
inquisitiveness	nosiness	8.33	8	8	10	6	9	8	9	1	9	8
monograms	symbol	7.67	6	8	7	5	8	10	7	10	8	8
admitting	confess	10.00	10	10	10	10	9	10	9	10	9	10
deflowering	deface	8.00	10	8	8	4	6	5	8	9	8	9
innovativeness	originality	9.56	10	9	10	10	9	6	10	10	8	10
impulsion	force	7.29	10	8	10	8	6	0	7	7	7	8
impulsion	drive	9.25	8	10	10	10	7	8	5	10	9	9
unisexual	sexual	6.40	7	10	7	6	5	7	9	3
anarchist	radical	8.60	8	10	9	9	8	6	6	10	9	10
circumcision	banquet	0.88	5	0	0	1	3	0	3	0	0
socialites	person	4.50	3	2	8	7	8	3	7	4	3
rearrangements	reordering	8.56	10	10	7	6	6	5	10	2	10	9
unquenchable	insatiate	8.71	9	10	10	9	9	7	9	9	8	8
interrelated	interrelate	9.62	9	10	10	9	9	10	10	10	8	8
interrelated	associate	7.71	8	10	0	7	8	9	6	1	8	8
synthetical	logical	5.80	7	1	3	9	10	3	10	7	0
entombment	funeral	8.17	8	8	5	10	9	8	10	8	5	8
kidnapped	shanghai	6.80	7	6	9	10	1	0	7	10	0	5
uproarious	humorous	8.56	7	10	9	10	7	9	8	8	0	9
uproarious	noisy	8.67	8	9	8	9	9	10	10	9	10	6
discipleship	position	5.29	6	0	6	6	5	6	6	2	1
vaporise	evaporate	9.43	9	10	10	9	5	10	8	10
vaporise	change	6.20	5	6	8	8	7	4	6	7	4	8
memorialize	remind	6.33	7	7	4	7	8	5	4	6	6	9
memorialize	address	4.43	4	2	4	6	5	8	4	4	4	0
personify	embody	8.17	8	8	8	7	9	10	6	10	9	4
personify	typify	5.88	4	7	0	8	9	3	8	4	8	5
inbreeding	coupling	6.67	10	7	6	5	7	6	8	6	5	10
lenience	softness	6.67	7	8	2	1	9	8	0	7	1	8
lenience	mercifulness	8.78	10	9	9	4	9	9	7	10	7	9
preposed	put	5.80	5	7	1	5	8	0	7	9	2	5
prophetical	predictive	8.88	10	7	8	2	9	10	8	4	10	9
standoffish	unapproachable	9.00	9	4	8	5	10	9	10	6	10	10
procurator	agent	6.43	0	8	7	7	9	5	7	6	5
excitations	arousal	7.17	9	6	6	4	8	9	7	9	8	8
excitations	fever	2.75	4	3	3	0	6	8	1	0	6	0
thoughtless	inconsiderate	9.44	8	8	10	9	6	10	10	10	10	10
untruth	statement	1.22	0	4	0	0	3	7	0	1	0	3
malfeasance	wrongdoing	8.00	8	7	5	7	10	8	9	0	10
supporters	trader	0.25	1	7	0	5	0	0	1	0	0	0
supporters	strength	7.14	9	8	6	0	6	8	0	7	6	10
punctuate	quote	6.43	8	8	5	0	6	9	4	6	8	3
punctuate	point	7.60	10	8	5	1	8	10	0	9	8	2
translocation	organic	0.62	0	6	0	0	0	0	0	2	3	8
translocation	procedure	1.38	1	6	0	0	4	0	0	3	3	10
deforming	change	6.33	7	6	4	1	4	10	9	8	10	10
deforming	morph	7.00	8	7	4	3	6	10	9	8	8	5
attributions	attributable	7.86	10	7	10	7	8	8	8	8	5	9
shouter	crier	9.25	10	8	5	9	4	10	10	7	10	10
excrete	make	2.80	6	7	1	1	4	8	0	7	0	2
concerti	concerto	9.00	10	10	9	9	9	7	7	9	9	10
reformism	doctrine	4.60	5	0	5	2	0	8	5	6
moisten	baste	7.33	7	3	10	7	8	9	7	8	7	5
moisten	sprinkle	4.60	1	3	9	0	7	8	4	6	8	3
inflammation	pitch	0.25	0	0	0	0	0	2	4	0	0
intermingles	commingle	8.43	9	8	9	9	8	8	4	10	8
gathering	sponge	0.44	0	0	0	2	0	5	2	0	0	0
gathering	hive	6.50	8	7	6	9	5	9	3	1
concerning	involve	8.43	8	6	9	10	9	7	5	8	9	9
deviously	indirect	5.60	5	6	0	0	9	0	5	5	7
deviously	untrustworthy	8.00	9	8	8	3	6	9	9	7	8
admittance	right	0.75	0	0	0	3	2	0	9	8	0	1
performing	improvise	4.20	8	0	6	7	1	0	4	6	4	0
performing	church	0.22	0	1	0	1	0	0	0	6	0	0
pretenders	ringer	1.00	0	1	0	8	3	2	3	0	0	0
toppled	push	5.00	5	2	1	8	2	0	7	6	9	9
toppled	over	4.80	6	5	1	9	0	0	5	8	3	5
nonconscious	unconscious	9.71	10	10	9	10	9	10	8	8	10	7
nonconscious	inanimate	7.14	5	9	7	8	5	3	8	10	0	8
meaningless	empty	7.71	6	8	9	9	5	2	2	8	10	9
immoveable	immobile	9.62	10	9	9	10	8	10	8	9	10	10
unblock	play	0.12	0	1	0	3	0	0	0	2	0	0
unblock	unstuff	6.20	5	1	2	8	7	2	9	8	3	10
rhythmicity	lilt	5.33	9	7	2	7	3	3	7	0	9	5
significances	meaning	7.67	10	7	7	1	10	7	3	7	9	9
sheepish	docile	5.75	4	6	2	10	10	2	7	10	6	0
sheepish	ashamed	5.75	10	4	5	6	8	7	0	6	4	6
immensely	large	7.50	4	6	7	7	9	8	6	9	8	10
eruptive	active	7.67	8	7	7	6	9	8	8	8	6	9
eruptive	aqueous	0.86	7	6	1	3	2	0	0	7	0	0
transvestitism	practice	0.86	2	2	2	0	0	4	5	0	0
royalist	monarchist	7.80	7	7	6	6	10	10	10	8	8	9
libelous	harmful	7.00	7	6	7	7	6	2	9	9	8	8
commodes	drawers	2.83	5	3	1	3	6	0	3	0	2	9
commodes	fixture	5.00	5	6	3	6	5	2	2	8	5	8
conscripting	enlist	7.67	7	7	5	8	7	9	8	0	9	9
depopulate	shrink	7.33	10	4	7	7	1	8	10	0	9	9
directional	leading	5.00	9	4	8	0	0	4	8	0	7	0
disbelieving	doubt	9.25	10	6	7	10	6	10	10	10	8	9
disbelieving	incredulous	9.44	10	4	8	10	9	10	10	10	8	10
hypervelocity	speed	8.67	10	6	7	10	1	10	9	10	8	8
interdisciplinary	nonindulgent	4.25	2	6	6	0	0	3	0	0	7	9
nonverbally	numerical	4.00	4	7	0	9	2	2	0	8	8	5
pressurise	change	5.57	8	3	7	10	0	5	7	0	7	2
measurements	viscometry	4.40	1	3	10	0	10	7	0	8	3
nonfunctional	run-down	7.60	5	0	7	10	1	10	8	0	9	9
severer	intense	8.25	7	6	7	10	0	1	10	10	7	9
brainless	unintelligent	9.67	10	10	10	6	10	9	10	10	9	9
marinate	steep	7.14	6	10	7	6	8	9	2	9	3	5
freighter	cargo	6.17	7	7	7	1	6	9	9	0	6	4
terrorize	coerce	4.80	8	8	7	2	3	8	6	0	3	5
terrorize	frighten	8.67	10	9	9	6	8	9	10	10	8	9
prayerful	pious	8.33	9	9	6	10	9	9	10	6	7	7
bestowal	giving	8.57	8	9	10	6	8	9	9	10	9	8
bestowal	gift	8.25	9	6	9	7	7	9	10	9	9	7
diagonal	line	3.67	7	4	0	1	4	8	6	0	5	2
diagonal	heterosexual	0.00	0	0	0	0	0	2	0	0	0	0
ingroup	bohemia	0.75	0	1	3	7	0	0	0	0	2
uncomfortable	comfortless	9.33	10	10	10	0	9	9	10	10	9	7
uncomfortable	disquieting	8.11	8	8	9	5	8	9	10	0	8	8
hyperlinks	link	6.71	7	7	10	7	8	5	3	8	5
therapeutical	acoustic	1.14	1	5	2	8	0	0	0	6	0
therapeutical	healthful	7.17	6	7	10	10	3	8	7	4	8	7
depreciate	deflate	8.29	9	9	10	3	7	9	3	8	8	8
intelligence	shrewdness	7.00	6	7	2	6	8	6	8	8	10
intelligence	agency	2.00	1	3	2	2	0	0	0	6	5
cynically	distrustful	7.14	7	4	8	10	5	4	8	6	8	8
autopilot	unconsciousness	5.00	3	0	7	9	0	0	0	5	8	8
enjoining	forbid	0.62	2	1	0	0	0	5	6	0	0	2
enjoining	command	4.20	2	6	4	0	4	0	5	0	8	8
reelections	election	7.14	9	8	6	8	5	1	8	8	7	2
tidings	float	0.25	0	2	0	0	0	7	6	0	0	0
tidings	ebb	0.88	0	2	0	0	0	7	6	0	2	3
transmigrated	immigrate	6.75	1	6	0	8	6	8	7	8	7	4
infeasible	impossible	8.22	8	9	8	8	8	10	8	9	8	8
rhymers	writer	4.83	5	4	2	8	6	3	5	7	5	4
germanic	scandinavian	5.00	9	7	0	3	5	8	7	6	2	0
anticancer	person	0.75	0	3	0	0	0	2	6	8	0	1
fording	traverse	7.50	8	8	1	8	0	9	7	5	6	9
fording	deep	5.14	6	3	0	6	0	9	5	2	7	7
unmolested	untroubled	7.67	8	9	2	10	2	8	7	5	9	3
covariant	variable	7.38	7	8	4	7	5	8	8	3	8	8
postposition	place	4.50	1	8	6	3	2	7	7	2	9	1
splashy	covered	1.14	1	3	8	2	0	7	0	2	0
splashy	ostentatious	7.14	9	9	8	9	4	6	0	0	5	10
sprouting	germinate	8.44	9	9	6	8	8	10	8	8	10	2
sprouting	grow	9.50	10	9	6	10	9	10	9	10	9	6
entwined	stitch	5.60	1	9	2	4	5	7	6	6	10	2
entwined	wreathe	5.67	7	5	5	3	5	5	3	8	8	7
hypertext	text	6.00	4	9	3	7	3	6	7	4	10	8
expressible	representable	7.00	9	1	7	10	6	7	7	6	10	0
unicyclist	pedaler	5.17	1	5	3	10	6	7	7	3	10
spatiality	property	5.20	7	1	3	8	6	5	5	0	8	0
acoustical	remedy	0.14	0	0	0	1	3	5	0	0	0
strains	trouble	6.14	4	1	7	10	6	6	5	7	0	8
strains	rack	1.25	0	0	3	1	0	5	2	4	0	7
resistor	splitter	2.67	2	1	9	0	5	5	1	0	6	2
pastorship	position	4.83	1	8	7	9	6	6	6	2	0	2
brightly	colorful	8.25	8	8	8	9	9	8	8	6	8	10
lubricate	change	1.83	6	2	2	5	3	1	2	0	1
lubricate	fill	1.86	1	5	2	2	3	3	1	0	1
hilariously	humorous	9.57	10	10	9	7	9	10	9	10
intercession	prayer	4.60	10	6	10	0	5	3	2	7
evangelicalism	revivalism	7.25	10	5	8	6	8	7	5	10
unmarried	unwed	10.00	10	10	10	10	9	10	10	10	10
globalise	widen	8.00	10	10	7	8	6	9	7	10	5	9
cofactor	compound	6.00	7	7	4	5	1	0	7
energized	enliven	8.00	8	9	8	8	8	8	5
energized	change	3.67	10	3	7	6	6	3	1	2	2	1
registry	register	7.75	10	9	8	9	8	8	6	9	5	0
unrealizable	impossible	8.43	8	6	10	10	6	9	2	10
dissociations	compartmentalization	6.40	9	0	7	6	8	7	3	10	4
dissociations	separation	8.14	10	9	9	8	7	9	8	4	7	10
griping	bite	3.80	10	2	0	4	6	0	0	2	7	5
griping	complain	8.17	10	9	10	8	7	9	6	8	5	8
quieten	hush	9.38	10	10	10	9	7	10	8	10	8	7
quieten	compose	4.60	2	0	6	3	8	5	8	7	0
transfigure	change	7.33	10	10	10	7	7	9	7	7	7	6
scarceness	rarity	9.78	10	8	10	10	9	10	9	10	10	10
corroding	decay	9.78	10	10	10	10	8	10	10	9	9	10
corroding	corrode	9.88	9	10	8	10	7	10	10	10	10	10
freakishly	panic	4.17	0	6	0	5	5	1	0	6	9	2
copilot	pilot	7.50	8	8	7	7	9	6	8	5	9	7
analyzed	synthesize	3.83	8	4	0	7	2	5	2	0	5	5
analyzed	survey	5.86	10	9	5	0	6	5	8	4	8	5
confinements	pregnancy	3.50	10	1	1	0	6	6	6	1	8	0
confinements	restraint	8.50	10	8	8	10	10	7	9	9	8	9
prideful	elated	5.60	10	7	6	8	0	6	5	4	0	1
prideful	proud	10.00	10	10	10	10	10	10	8	10	10	10
commode	drawers	4.60	6	2	0	0	0	5	6	9	0	4
commode	seat	6.00	8	7	6	4	7	3	5	6	5	6
fluidity	thinness	2.80	6	3	8	0	0	2	5	3	0	1
fluidity	changeableness	8.22	10	7	7	0	5	9	7	10	9	10
internationalize	control	4.00	8	7	4	0	5	4	3	8	0	1
internationalize	change	4.80	6	7	6	0	7	4	2	1	6	1
academicism	traditionalism	3.00	1	4	0	0	8	6	0	1	5	4
boisterously	spirited	8.33	9	5	9	9	9	6	8	10	4	10
boisterously	disorderly	5.14	8	3	0	0	3	5	6	7	7	5
effected	carry	2.20	0	4	3	1	1	5	2	6	0	0
effected	draw	0.62	0	1	3	1	0	5	1	2	0	0
subhead	heading	6.86	6	3	2	8	8	9	5	6	8	7
whizzed	sound	7.57	9	4	7	3	8	8	10	7	8	6
independences	independent	7.33	10	8	7	7	7	7	8	6	9	9
independences	victory	6.20	9	3	6	8	5	2	7	7	6	2
conductance	electrical	8.33	10	7	9	10	7	10	8	7	8	7
uncontrolled	rampant	9.50	10	8	7	10	9	10	10	9	9	9
selectively	exclusive	8.57	8	6	8	10	9	8	9	9	9	10
selectively	discriminating	8.40	10	7	9	8	8	10	9	8	10	10
fulfillments	satisfaction	8.43	10	4	9	10	8	8	9	9	7	9
fulfillments	self-fulfillment	8.56	10	1	8	9	8	9	10	6	9	8
premeditation	planning	8.80	6	10	7	10	9	9	9	8	9	10
stewardship	position	5.80	10	7	6	0	5	5	0	6	10	0
residing	populate	6.33	10	6	7	2	3	3	7	8	6	4
residing	stay	7.83	9	8	9	7	10	6	5	5	8	10
coefficient	self	0.62	0	2	2	0	0	1	3	0	5	0
algebraist	mathematician	9.12	10	9	10	6	10	6	7	10	9	8
drownings	extinguish	4.83	3	5	7	0	5	5	7	0	6	5
drownings	cover	2.40	2	3	5	1	3	0	3	5	6	0
encamping	populate	5.29	9	6	6	0	3	3	9	7	5	7
prostatic	criticism	0.71	3	1	0	5	0	5	0	1	0
prostatic	radio	0.62	0	3	2	0	6	0	5	0	0	0
violating	fly	0.33	0	0	1	0	0	0	2	0	5	0
violating	observe	0.67	0	2	1	0	0	0	2	0	4	1
remitting	transfer	4.50	10	2	7	2	5	7	4	0	5	4
orientate	reorientate	6.25	8	8	10	2	5	6	6	5	7	5
postmark	marker	5.12	8	2	10	0	3	3	8	2	7	8
postmark	stamp	8.67	10	9	9	6	5	5	9	9	7	9
establishment	organization	8.40	9	9	8	6	10	8	7	10	8	10
establishment	beginning	7.20	10	7	8	6	10	8	3	4	7	10
recitalist	soloist	7.50	6	8	10	8	7	7	9	7	6	8
institutionalize	hospitalize	8.33	8	9	10	7	8	8	7	10	9	8
verbalize	enthuse	6.14	7	7	7	0	6	6	1	0	6	4
verbalize	talk	9.44	10	8	10	10	10	8	10	10	9	6
presenters	communicator	7.33	7	7	10	2	8	7	8	0	2	7
presenters	advocate	5.60	8	4	9	0	6	7	0	0	4	7
repressing	suppress	7.50	6	9	10	3	10	8	8	10	8	6
repressing	oppress	8.00	3	9	9	8	8	7	7	9	9	6
premisses	presuppose	4.60	8	0	5	2	8	5	6	5	8	0
premisses	premise	6.83	5	5	3	9	10	6	0	9	7	10
outfoxed	surpass	5.00	6	7	8	4	6	8	2	0	0	8
gardens	sink	0.00	2	2	0	0	0	3	0	0	0	0
gardens	tend	4.57	7	5	7	0	6	8	1	0	1	5
phosphate	drink	3.50	6	6	4	0	3	5	0	0	0	2
phosphate	sodium	5.33	7	6	5	8	8	5	2	0	5	4
